flow_a,flow_b,ip_a,ip_b,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,pkt_len_mean,pkt_len_std,pkt_len_max,pkt_len_min,flow_iat_mean,flow_iat_std,fwd_iat_mean,bwd_iat_mean,down_up_ratio,fwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_mean,bwd_pkt_len_max,syn_flag_cnt,ack_flag_cnt,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,urg_flag_cnt,init_fwd_win_byts,init_bwd_win_byts,ip_version,ip_ttl_mean,ip_ttl_std,ip_len_mean,ip_len_std,ip_flag_df_rate,ip_flag_mf_rate,tcp_win_size_mean,tcp_win_size_std,tcp_seq_mean_delta,tcp_ack_mean_delta,label
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-1640,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734199,169.231.197.13,169.231.144.118,0.0,39.249127,26.0,0.0,1214.920066,15.00997,15.00997,3.022535,0.577048,0.0,0.0,0.537959,3.463449,0.537959,0.0,0.0,3.022535,0.0,0.0,0.0,2.0,28.0,0.0,0.0,6.0,0.0,63487.0,0.0,0.0,0.0,0.0,215.083766,117.041673,0.0,0.0,1494.724675,9352.441148,391.740815,59254660.081901,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-148345,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-135518,169.231.48.45,169.231.32.108,0.0,0.077238,29.0,1.0,2542.554,113.100867,119.662331,462.625,504.793962,1347.0,146.0,0.043394,0.049856,0.068795,0.0,0.333333,165.125,176.0,1440.0,1440.0,2.0,28.0,0.0,0.0,15.0,0.0,65021.0,2051.0,0.0,3.688172,8.478222,326.04301,164.609614,1.0,0.0,1380.666667,10801.020848,1570679318.766667,1570680572.866667,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-148345,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-480353,169.231.48.45,169.231.94.93,0.0,9.713479,25.0,0.0,11776.968423,138.642721,138.642721,13.732143,3.028794,0.0,6.0,1.649779,2.283717,1.649779,0.0,0.0,13.732143,0.0,0.0,0.0,0.0,26.0,1.0,1.0,17.0,0.0,51135.0,0.0,0.0,73.354839,0.478464,164.54301,199.10346,1.0,0.0,76.166667,6196.002402,655.266667,118753928.966667,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-316519,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-745102,169.231.48.45,169.231.182.216,0.0,0.462878,2.0,18.0,17639.223086,124.77981,52.45667,50.467409,217.587669,1291.0,6.0,0.037572,0.112906,0.030658,0.013456,0.947368,18.659443,478.0,165.277778,1384.0,1.0,16.0,2.0,2.0,10.0,0.0,375.0,8190.0,0.0,95.527778,88.527926,347.534722,185.537726,0.0,0.0,626.416667,5028.377012,387657105.0,394518231.390476,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-316519,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-24450,169.231.48.45,169.231.1.9,0.0,28.702032,12.0,18.0,19564.352066,148.422443,76.099303,69.131274,227.321053,1318.0,0.0,4.818239,6.970244,4.811325,0.013456,0.947368,37.323308,505.0,165.277778,1384.0,0.0,26.0,1.0,2.0,14.0,0.0,36735.0,8190.0,0.0,100.527778,88.527926,241.027778,452.135523,0.0,0.0,5831.416667,2848.035312,387657723.4,394518453.857143,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-617675,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-739835,169.231.48.45,169.231.51.220,0.0,42.06779,134.0,2.0,48018.044277,75.300399,43.879548,529.982482,427.140921,1347.0,114.0,0.293877,2.346947,0.292713,0.0,0.666667,355.849149,478.0,876.0,1440.0,2.0,132.0,0.0,0.0,76.0,0.0,65021.0,110.0,0.0,50.007353,47.914567,103.845588,89.630756,1.0,0.0,435.191176,5374.047329,940338174.762963,940337372.955556,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-617675,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-445442,169.231.48.45,169.231.156.205,0.0,42.089725,128.0,0.0,17702.478715,212.487659,212.487659,1.484185,1.470379,0.0,6.0,0.304575,2.347709,0.304575,0.0,0.0,1.484185,0.0,0.0,0.0,0.0,128.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,8.117647,0.245286,468.595588,20.855402,1.0,0.0,21782.433824,10678.456569,729.90582,56.146032,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-463895,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-183707,169.231.48.45,169.231.166.2,0.0,0.317194,12.0,0.0,6978.402118,87.404078,87.404078,8.616541,0.300708,0.0,6.0,0.073712,0.096395,0.073712,0.0,0.0,8.616541,0.0,0.0,0.0,0.0,12.0,1.0,0.0,7.0,0.0,65492.0,0.0,0.0,0.0,0.0,45.333333,143.522906,0.0,0.0,14294.222222,22887.561089,76.364706,314148811.270588,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-463895,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-59001,169.231.48.45,169.231.148.254,11.0,132.004984,69.0,0.0,7889.39485,100.604986,100.604986,8.185407,2.364574,0.0,1.0,1.509032,4.310523,1.509032,0.0,0.0,8.185407,0.0,0.0,0.0,2.0,17.0,2.0,0.0,8.0,0.0,43.0,0.0,0.0,1.04918,0.216244,327.9153,376.992914,0.0,0.0,40.611111,9.849641,84.235294,169918593.529412,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-148453,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-13444,169.231.25.237,169.231.24.211,0.0,1.438042,3.0,0.0,3.106511,0.025921,0.025921,11.092308,2.079439,0.0,6.0,3.50128,26.31593,3.50128,0.0,0.0,11.092308,0.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,63487.0,0.0,0.0,28.0,0.0,126.752381,352.478595,0.0,0.0,4745.02381,19579.224571,450.611111,88.911111,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-148453,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-15207,169.231.25.237,169.231.51.162,0.0,60.582322,7.0,0.0,15.687492,0.195858,0.195858,4.576471,1.465471,0.0,0.0,9.703922,28.130652,9.703922,0.0,0.0,4.576471,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,96.3,225.650924,0.0,0.0,907.875,4171.338102,416.577778,23023130.288889,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-435082,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-506809,169.231.25.237,169.231.167.171,0.0,26.456759,22.0,33.0,5249.350818,62.813145,64.053281,1.823077,1.227575,0.0,0.0,0.398754,1.778681,0.840452,0.831257,1.03125,1.0625,0.0,80.939394,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.999512,48.862847,69.572792,0.484375,0.0,0.0,0.0,0.0,0.0,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-435082,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-59701,169.231.25.237,169.231.57.162,11.0,47.814796,89.0,0.0,5289.25599,63.191962,63.191962,6.166667,4.585668,0.0,7.0,0.472443,1.409461,0.472443,0.0,0.0,6.166667,0.0,0.0,0.0,0.0,99.0,0.0,0.0,12.0,0.0,144.0,0.0,0.0,3.0,0.0,349.150793,241.008138,0.0,0.0,178.22449,15.688635,1014.113402,322.85567,0
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-146284,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-741014,169.231.25.237,169.231.189.147,0.0,105.686692,3.0,0.0,657.552821,8.409068,8.409068,5.761364,2.473559,0.0,6.0,10.528391,31.85006,10.528391,0.0,0.0,5.761364,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,74.085714,221.529531,0.0,0.0,2867.785714,3229.997991,379.944444,691319353.166667,0
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-146284,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176168,169.231.25.237,169.231.4.42,0.0,61.679299,19.0,0.0,33.382603,0.564286,0.564286,11.163636,9.915015,15.0,0.0,9.112748,26.464082,9.112748,0.0,0.0,11.163636,15.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,226.972414,447.569672,0.137931,0.0,594.017241,8367.399499,386.503968,75309452.107143,0
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-538503,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-258522,169.231.25.237,169.231.160.133,0.0,132.672476,20.0,0.0,91171.176096,1491.551688,1491.551688,0.525,3.468717,27.0,0.0,6.983485,13.878988,6.983485,0.0,0.0,0.525,27.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,1295.0,0.0,0.0,69.0,0.0,6.659673,40.011455,0.0,0.0,394.841492,3645.320949,257.739348,109787052.989975,0
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-538503,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-1096,169.231.25.237,169.231.27.59,11.0,120.973078,118.0,0.0,91084.838369,1490.396619,1490.396619,11.988924,3.607641,19.0,10.0,0.770012,0.371606,0.770012,0.0,0.0,11.988924,19.0,0.0,0.0,2.0,38.0,1.0,0.0,1.0,0.0,64240.0,0.0,0.0,1.0,0.0,11.887785,40.836067,1.0,0.0,2648.794872,9991.412826,22.736842,109787399.894737,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-458617,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-351172,169.231.25.237,169.231.92.97,11.0,9.700505,6.0,12.0,1921.726138,25.49468,26.658184,84.452685,286.648531,1347.0,15.0,0.43048,1.937478,0.986019,0.931263,1.090909,39.780749,490.0,208.166667,1440.0,3.0,21.0,2.0,0.0,6.0,0.0,64240.0,26883.0,0.0,119.727273,51.784678,153.744318,150.947771,1.0,0.0,4413.363636,14179.844853,567956147.047619,633155995.666667,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-458617,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-368998,169.231.25.237,169.231.31.63,0.0,131.127706,7.0,12.0,363.125028,2.102788,0.939284,90.384058,281.524421,1347.0,0.0,7.851278,15.920499,7.295739,0.931263,1.090909,45.712122,490.0,208.166667,1440.0,1.0,5.0,2.0,0.0,0.0,0.0,1295.0,26883.0,0.0,119.727273,51.784678,248.417112,374.518419,0.176471,0.0,1372.224599,757.509575,567956043.047619,466403782.604167,0
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-39989,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-125020,169.231.25.237,169.231.65.32,0.0,100.894512,4.0,15.0,184.935292,2.709275,1.050965,18.86,1.523001,0.0,0.0,21.611083,42.371687,20.982934,0.643988,1.5,26.3,27.0,73.6,93.0,3.0,17.0,1.0,0.0,0.0,0.0,62189.0,65535.0,0.0,6.708333,4.877492,455.183333,95.434428,0.0,0.0,13085.95,16687.579799,630819826.282609,711710904.271739,0
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-39989,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-59911,169.231.25.237,169.231.74.194,11.0,90.794122,17.0,0.0,95.299117,1.146736,1.146736,4.195652,3.74453,0.0,15.0,21.117712,41.712611,21.117712,0.0,0.0,4.195652,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,2051.0,0.0,0.0,51.0,0.0,461.327273,195.038483,1.0,0.0,2050.8,0.4,987.5,297.25,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-18735,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-311534,169.231.25.237,169.231.196.156,0.0,122.607723,3.0,13.0,38.33152,0.56834,0.262621,5.053872,4.199087,15.0,0.0,14.877557,16.031199,13.242067,3.528632,0.928571,5.948052,15.0,69.0,93.0,3.0,14.0,2.0,0.0,4.0,0.0,64507.0,14400.0,0.0,69.0,6.0,84.384615,285.98879,0.0,0.0,4001.945869,12473.404176,238476768.907692,274898027.372308,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-18735,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-745315,169.231.25.237,169.231.8.27,11.0,164.982326,2.0,0.0,5320.670764,60.680986,60.680986,14.575758,2.005686,15.0,7.0,16.494529,21.991732,16.494529,0.0,0.0,14.575758,15.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,1028.0,0.0,0.0,64.0,0.0,537.375,504.982703,0.0,0.0,1027.592593,0.491352,15.692308,8.307692,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150046,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-346229,169.231.218.127,169.231.38.8,0.0,91.083159,55.0,0.0,84.103231,1.354137,1.354137,7.184524,1.456198,0.0,0.0,0.96643,4.35026,0.96643,0.0,0.0,7.184524,0.0,0.0,0.0,0.0,55.0,0.0,0.0,15.0,0.0,1295.0,0.0,0.0,64.0,0.0,13.396313,38.645304,0.0,0.0,6560.698157,14299.928433,352.357923,560454032.090164,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150046,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-212798,169.231.218.127,169.231.103.22,0.0,26.742379,11.0,0.0,80.45527,1.398233,1.398233,18.269737,1.468823,0.0,6.0,1.139416,5.746897,1.139416,0.0,0.0,18.269737,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,1295.0,0.0,0.0,113.0,0.0,409.81746,234.170245,0.0,0.0,9497.174603,11040.923919,72.401961,596415304.382353,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-16124,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-447009,169.231.218.127,169.231.41.194,0.0,61.159115,7.0,1.0,162305.853073,234.909411,176.141192,617.3,449.9859,1347.0,120.0,6.791676,14.770618,6.78884,0.0,0.333333,367.466667,478.0,1440.0,1440.0,2.0,4.0,1.0,0.0,1.0,0.0,65021.0,3594.0,0.0,104.666667,57.511352,590.777777,340.011064,0.111111,0.0,7566.333333,18498.385519,1724515586.25,1372246374.375,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-16124,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-316065,169.231.218.127,169.231.45.10,0.0,4.182131,14.0,1.0,162019.186445,231.024432,172.256213,616.735294,449.905238,1347.0,114.0,0.256775,0.902559,0.253939,0.0,0.333333,366.901961,478.0,1440.0,1440.0,2.0,11.0,1.0,0.0,1.0,0.0,65021.0,3594.0,0.0,104.666667,57.511352,592.770833,365.921691,0.0,0.0,4471.895833,13916.707298,1724515593.833333,1642585056.9,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-196685,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-160480,169.231.218.127,169.231.180.255,11.0,15.343447,22.0,1.0,29528.582005,41.753033,30.909868,598.6,442.064887,1321.0,105.0,0.612412,2.312289,0.597041,0.0,0.333333,355.266667,478.0,1414.0,1414.0,0.0,4.0,0.0,0.0,3.0,0.0,515.0,440.0,0.0,95.666667,44.783429,153.958334,41.084033,1.0,0.0,490.0,35.355339,2158653999.5,2158656752.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-196685,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-32261,169.231.218.127,169.231.72.168,0.0,122.604539,19.0,1.0,29655.332891,43.193354,32.350189,619.5,439.356399,1321.0,120.0,5.811962,9.889341,5.796591,0.0,0.333333,376.166667,478.0,1414.0,1414.0,0.0,18.0,0.0,0.0,0.0,0.0,3580.0,440.0,0.0,95.666667,44.783429,479.521506,114.374725,0.048387,0.0,3600.725806,30.984728,2158653337.45082,2158656439.918033,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-598590,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-66197,169.231.218.127,169.231.26.245,0.0,119.041574,86.0,133.0,1241.444988,4.317445,4.861058,142.449012,377.465972,1347.0,6.0,0.35074,3.755227,1.075222,0.867463,1.295833,19.575,184.0,1358.686567,1347.0,2.0,221.0,0.0,0.0,130.0,0.0,62192.0,878.0,0.0,26.882963,26.527547,24.39037,151.046943,0.588148,0.0,5161.02963,18780.757364,140026912.999176,60501534.25849,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-598590,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-5503,169.231.218.127,169.231.0.224,11.0,38.430425,4.0,1.0,1387.042862,6.072007,5.506437,150.727273,390.498071,1366.0,14.0,7.862898,3.819349,7.843252,0.0,0.1,29.2,203.0,1440.0,1440.0,2.0,9.0,0.0,0.0,3.0,0.0,64240.0,2051.0,0.0,19.6,4.2,181.3,403.763805,1.0,0.0,7039.6,19072.312163,198914538.444444,399442868.777778,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150237,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-174276,169.231.102.244,169.231.27.1,0.0,2.392977,4.0,0.0,133796.451088,1511.607365,1511.607365,8.080759,2.453053,0.0,6.0,0.059891,0.174875,0.059891,0.0,0.0,8.080759,0.0,0.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,1295.0,0.0,0.0,64.0,0.0,927.290909,104.259189,0.0,0.0,61427.602273,9735.741418,882.131783,37789888.745379,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150237,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734750,169.231.102.244,169.231.97.209,0.0,2.61904,37.0,1.0,1150.732366,15.933467,16.131823,130.458537,189.183722,478.0,6.0,1.199804,1.998441,1.619926,0.0,0.25,40.408537,206.0,571.0,571.0,0.0,34.0,1.0,0.0,16.0,0.0,23195.0,4096.0,0.0,3.0,1.732051,47.3,187.420984,0.0,0.0,7988.875,7904.011971,733483093.0,687125610.820512,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-239218,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-571525,169.231.102.244,169.231.180.255,11.0,28.464506,31.0,0.0,20055.287525,268.962539,268.962539,7.372222,1.546221,0.0,9.0,0.809174,2.737383,0.809174,0.0,0.0,7.372222,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,65535.0,0.0,0.0,61.5,0.5,82.128571,124.778807,0.0,0.0,16579.5,28264.471103,242.333333,103.333333,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-239218,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-1667,169.231.102.244,169.231.77.1,0.0,37.151874,101.0,0.0,19914.747121,267.374717,267.374717,11.013208,2.249739,0.0,6.0,0.349378,1.091444,0.349378,0.0,0.0,11.013208,0.0,0.0,0.0,2.0,99.0,0.0,2.0,38.0,0.0,61097.0,0.0,0.0,61.5,0.5,481.109524,289.234891,1.0,0.0,12228.833333,27658.164931,592.137821,19278120.330129,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-190608,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-97859,169.231.102.244,169.231.113.204,0.0,23.684517,10.0,0.0,193.459112,2.535864,2.535864,5.542857,0.704435,0.0,0.0,0.613453,3.787577,0.613453,0.0,0.0,5.542857,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,184.0,0.0,83.664215,80.447783,1.0,0.0,1046.156862,2340.215681,267.974967,120276194.063241,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-190608,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-571177,169.231.102.244,169.231.186.254,0.0,30.424766,32.0,1.0,61499.90515,88.05738,65.755864,606.157143,449.125083,1347.0,114.0,0.881218,5.053446,0.873745,0.0,0.333333,356.32381,478.0,1440.0,1440.0,2.0,29.0,1.0,0.0,12.0,0.0,1295.0,27872.0,0.0,99.0,49.497475,274.539215,19.228703,0.0,0.0,48505.676471,6633.407581,1705944472.742424,1585670895.545455,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150363,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734167,169.231.38.8,169.231.28.239,0.0,23.715749,9.0,0.0,1449.727469,19.588541,19.588541,5.464286,1.327224,0.0,0.0,1.161786,5.113675,1.161786,0.0,0.0,5.464286,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,67.472727,163.769342,0.0,0.0,2694.954545,4385.696409,67.431579,182421959.589474,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150363,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-13589,169.231.38.8,169.231.73.208,0.0,110.737994,16.0,0.0,66.660331,0.827084,0.827084,19.714286,13.209459,33.0,0.0,32.544992,14.220666,32.544992,0.0,0.0,19.714286,33.0,0.0,0.0,2.0,13.0,0.0,1.0,9.0,0.0,65277.0,0.0,0.0,64.0,0.0,152.2,316.622267,0.0,0.0,4859.409091,13866.787456,103.631579,217485980.789474,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-346229,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-389625,169.231.38.8,169.231.62.149,0.0,50.405137,50.0,0.0,27.293371,0.371622,0.371622,0.809524,1.388885,0.0,0.0,2.18731,6.660045,2.18731,0.0,0.0,0.809524,0.0,0.0,0.0,0.0,50.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,103.551075,182.756856,0.166667,0.0,4277.817204,9548.487397,102.384501,285974900.590164,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-346229,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-707049,169.231.38.8,169.231.48.182,0.0,94.296582,58.0,4.0,808.355617,11.289951,5.977612,1.142857,3.729233,0.0,6.0,1.438937,5.424046,1.370463,0.23882,0.8,1.790476,0.0,68.0,74.0,1.0,54.0,1.0,0.0,15.0,0.0,1295.0,65535.0,0.0,89.5,89.5,145.842742,314.596861,0.0,0.0,13480.608871,19917.252457,730125228.953161,912760360.875878,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-522944,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-268854,169.231.38.8,169.231.34.60,0.0,0.047103,1.0,0.0,297.064179,4.137081,4.137081,0.071429,1.201109,0.0,0.0,0.022618,0.014428,0.022618,0.0,0.0,0.071429,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50935.0,0.0,0.0,14.0,0.0,417.1,565.59857,0.0,0.0,13847.166667,19180.740697,501.65,217214066.3,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-522944,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-744146,169.231.38.8,169.231.48.182,0.0,0.267096,2.0,0.0,736.017755,10.139176,10.139176,1.371429,10.141045,19.0,6.0,0.099767,0.073347,0.099767,0.0,0.0,1.371429,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,49640.0,0.0,0.0,193.0,0.0,450.25,647.487784,0.0,0.0,13900.666667,22204.104241,554.4,19845922.133333,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-332063,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-513780,169.231.38.8,169.231.36.94,0.0,5.179025,9.0,0.0,9.970237,0.122396,0.122396,0.661765,2.161905,0.0,0.0,0.108235,0.796059,0.108235,0.0,0.0,0.661765,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,210.535714,339.990397,0.0,0.0,4358.875,6910.220592,262.733333,12946790.733334,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-332063,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-247665,169.231.38.8,169.231.57.207,0.0,9.786645,0.0,0.0,73.651059,0.960709,0.960709,7.125,3.156059,0.0,0.0,1.398093,2.339946,1.398093,0.0,0.0,7.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1295.0,0.0,0.0,64.0,0.0,282.285714,478.529138,0.0,0.0,2669.857143,515.419212,287.833334,111471432.0,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150565,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-115930,169.231.0.9,169.231.144.102,11.0,36.142044,55.0,0.0,638.363936,9.019076,9.019076,8.045455,3.103385,0.0,7.0,0.46981,3.256377,0.46981,0.0,0.0,8.045455,0.0,0.0,0.0,2.0,9.0,1.0,2.0,3.0,0.0,42340.0,0.0,0.0,20.0,0.0,79.846154,195.843517,0.0,0.0,4292.1,12682.675581,483.333333,100749985.666667,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-150565,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-3454,169.231.0.9,169.231.76.108,0.0,1.284959,1593.0,0.0,47222.307871,685.404462,685.404462,3.412888,8.699803,0.0,6.0,0.100461,0.095766,0.100461,0.0,0.0,3.412888,0.0,0.0,0.0,1.0,1595.0,0.0,2.0,18.0,0.0,23195.0,0.0,0.0,83.567062,0.495482,185.06388,362.041645,1.0,0.0,6853.008546,5751.082277,479.132334,100748084.639826,0
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-354508,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-0800,169.231.0.9,169.231.114.33,0.0,122.001366,0.0,0.0,143.070094,2.040157,2.040157,9.857143,12.287375,33.0,0.0,20.333561,8.548617,20.333561,0.0,0.0,9.857143,33.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,65257.0,0.0,0.0,61.526316,0.499307,210.666667,460.415271,1.0,0.0,16103.666667,22184.472202,220.1,275582154.477778,0
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-354508,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-182117,169.231.0.9,169.231.170.229,0.0,2.217835,206.0,0.0,17286.375383,187.768781,187.768781,21.959758,6.277266,0.0,0.0,0.551322,0.724176,0.551322,0.0,0.0,21.959758,0.0,0.0,0.0,0.0,209.0,1.0,1.0,51.0,0.0,1295.0,0.0,0.0,9.0,0.0,1115.229559,196.753863,0.0,0.0,15580.011007,17817.196471,1158.807583,275582184.185782,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-321545,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-66359,169.231.0.9,169.231.24.211,0.0,60.061861,20.0,1.0,13322.375267,19.435629,14.481307,596.402174,449.282184,1321.0,79.0,2.671978,9.767495,2.638337,0.0,0.333333,349.652174,478.0,1414.0,1414.0,2.0,17.0,1.0,0.0,5.0,0.0,57343.0,944.0,0.0,6.0,9.899495,458.454545,137.854486,0.045455,0.0,846.045455,9808.372315,1908702818.071429,1906829243.690476,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-321545,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-528090,169.231.0.9,169.231.39.238,0.0,0.115002,16.0,1.0,3817.216197,198.970859,203.925181,595.276316,449.754525,1321.0,73.0,0.062456,0.072431,0.096097,0.0,0.333333,348.526316,478.0,1414.0,1414.0,2.0,13.0,1.0,0.0,5.0,0.0,57343.0,944.0,0.0,7.0,9.899495,577.222222,399.523875,0.0,0.0,206.0,11126.925053,1908702942.5,1674659686.029412,0
